Nrep,Time[s],No in Nrep,Range[m],Velocity[m/s],Azimuth[deg],Elevation[deg],Amplitude[dB],amplitude,Data No,UNIXTIME,date,time(h-m-s)
163,12.225,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,163,1708922977.952,2024-02-26,13-49-37.952
163,12.225,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,163,1708922977.952,2024-02-26,13-49-37.952
164,12.299999999999999,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,164,1708922978.027,2024-02-26,13-49-38.27
164,12.299999999999999,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976350E+01,9.470000E+01,164,1708922978.027,2024-02-26,13-49-38.27
165,12.375,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,165,1708922978.102,2024-02-26,13-49-38.102
165,12.375,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976350E+01,9.470000E+01,165,1708922978.102,2024-02-26,13-49-38.102
166,12.45,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,166,1708922978.177,2024-02-26,13-49-38.177
166,12.45,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976350E+01,9.470000E+01,166,1708922978.177,2024-02-26,13-49-38.177
167,12.525,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,167,1708922978.252,2024-02-26,13-49-38.252
167,12.525,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,167,1708922978.252,2024-02-26,13-49-38.252
168,12.6,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,168,1708922978.326,2024-02-26,13-49-38.326
168,12.6,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976350E+01,9.470000E+01,168,1708922978.326,2024-02-26,13-49-38.326
169,12.674999999999999,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,169,1708922978.401,2024-02-26,13-49-38.401
169,12.674999999999999,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,169,1708922978.401,2024-02-26,13-49-38.401
170,12.75,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,170,1708922978.476,2024-02-26,13-49-38.476
170,12.75,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,170,1708922978.476,2024-02-26,13-49-38.476
171,12.825,1,4.120736E+00,0.000000E+00,-3.790454E+00,0.000000E+00,2.010724E+01,1.025000E+02,171,1708922978.551,2024-02-26,13-49-38.551
171,12.825,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976350E+01,9.470000E+01,171,1708922978.551,2024-02-26,13-49-38.551
172,12.9,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,172,1708922978.627,2024-02-26,13-49-38.627
172,12.9,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,172,1708922978.627,2024-02-26,13-49-38.627
173,12.975,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,173,1708922978.702,2024-02-26,13-49-38.702
173,12.975,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.977266E+01,9.490000E+01,173,1708922978.702,2024-02-26,13-49-38.702
174,13.049999999999999,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,174,1708922978.777,2024-02-26,13-49-38.777
174,13.049999999999999,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,174,1708922978.777,2024-02-26,13-49-38.777
175,13.125,1,4.120736E+00,0.000000E+00,-3.790454E+00,0.000000E+00,2.010724E+01,1.025000E+02,175,1708922978.852,2024-02-26,13-49-38.852
175,13.125,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976350E+01,9.470000E+01,175,1708922978.852,2024-02-26,13-49-38.852
176,13.2,1,4.120736E+00,0.000000E+00,-3.790454E+00,0.000000E+00,2.010724E+01,1.025000E+02,176,1708922978.927,2024-02-26,13-49-38.927
176,13.2,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976350E+01,9.470000E+01,176,1708922978.927,2024-02-26,13-49-38.927
177,13.275,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,177,1708922979.002,2024-02-26,13-49-39.2
177,13.275,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,177,1708922979.002,2024-02-26,13-49-39.2
178,13.35,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,178,1708922979.077,2024-02-26,13-49-39.77
178,13.35,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,178,1708922979.077,2024-02-26,13-49-39.77
179,13.424999999999999,1,4.120736E+00,0.000000E+00,-3.790454E+00,0.000000E+00,2.010724E+01,1.025000E+02,179,1708922979.152,2024-02-26,13-49-39.152
179,13.424999999999999,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,179,1708922979.152,2024-02-26,13-49-39.152
180,13.5,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,180,1708922979.227,2024-02-26,13-49-39.227
180,13.5,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976350E+01,9.470000E+01,180,1708922979.227,2024-02-26,13-49-39.227
181,13.575,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,181,1708922979.302,2024-02-26,13-49-39.302
181,13.575,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976350E+01,9.470000E+01,181,1708922979.302,2024-02-26,13-49-39.302
182,13.65,1,4.120736E+00,0.000000E+00,-3.790454E+00,0.000000E+00,2.010724E+01,1.025000E+02,182,1708922979.377,2024-02-26,13-49-39.377
182,13.65,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,182,1708922979.377,2024-02-26,13-49-39.377
183,13.725,1,4.120736E+00,0.000000E+00,-3.790454E+00,0.000000E+00,2.010724E+01,1.025000E+02,183,1708922979.452,2024-02-26,13-49-39.452
183,13.725,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,183,1708922979.452,2024-02-26,13-49-39.452
184,13.799999999999999,1,4.120736E+00,0.000000E+00,-3.790454E+00,0.000000E+00,2.010724E+01,1.025000E+02,184,1708922979.527,2024-02-26,13-49-39.527
184,13.799999999999999,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,184,1708922979.527,2024-02-26,13-49-39.527
184,13.799999999999999,1,1.259340E+00,0.000000E+00,-4.399491E+01,0.000000E+00,1.936011E+01,8.630000E+01,184,1708922979.527,2024-02-26,13-49-39.527
184,13.799999999999999,1,1.257157E+00,0.000000E+00,4.148625E+01,0.000000E+00,1.901458E+01,7.970000E+01,184,1708922979.527,2024-02-26,13-49-39.527
185,13.875,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,185,1708922979.601,2024-02-26,13-49-39.601
185,13.875,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,185,1708922979.601,2024-02-26,13-49-39.601
186,13.95,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,186,1708922979.676,2024-02-26,13-49-39.676
186,13.95,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,186,1708922979.676,2024-02-26,13-49-39.676
187,14.025,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,187,1708922979.751,2024-02-26,13-49-39.751
187,14.025,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,187,1708922979.751,2024-02-26,13-49-39.751
188,14.1,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,188,1708922979.827,2024-02-26,13-49-39.827
188,14.1,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976350E+01,9.470000E+01,188,1708922979.827,2024-02-26,13-49-39.827
189,14.174999999999999,1,4.120736E+00,0.000000E+00,-3.790454E+00,0.000000E+00,2.010724E+01,1.025000E+02,189,1708922979.902,2024-02-26,13-49-39.902
189,14.174999999999999,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,189,1708922979.902,2024-02-26,13-49-39.902
190,14.25,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,190,1708922979.977,2024-02-26,13-49-39.977
190,14.25,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976350E+01,9.470000E+01,190,1708922979.977,2024-02-26,13-49-39.977
191,14.325,1,4.120736E+00,0.000000E+00,-3.790454E+00,0.000000E+00,2.010724E+01,1.025000E+02,191,1708922980.052,2024-02-26,13-49-40.52
191,14.325,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976350E+01,9.470000E+01,191,1708922980.052,2024-02-26,13-49-40.52
192,14.399999999999999,1,4.120736E+00,0.000000E+00,-3.790454E+00,0.000000E+00,2.010724E+01,1.025000E+02,192,1708922980.127,2024-02-26,13-49-40.127
192,14.399999999999999,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,192,1708922980.127,2024-02-26,13-49-40.127
193,14.475,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,193,1708922980.202,2024-02-26,13-49-40.202
193,14.475,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,193,1708922980.202,2024-02-26,13-49-40.202
194,14.549999999999999,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,194,1708922980.277,2024-02-26,13-49-40.277
194,14.549999999999999,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,194,1708922980.277,2024-02-26,13-49-40.277
195,14.625,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,195,1708922980.352,2024-02-26,13-49-40.352
195,14.625,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,195,1708922980.352,2024-02-26,13-49-40.352
196,14.7,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,196,1708922980.427,2024-02-26,13-49-40.427
196,14.7,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,196,1708922980.427,2024-02-26,13-49-40.427
197,14.774999999999999,1,4.120736E+00,0.000000E+00,-3.790454E+00,0.000000E+00,2.010724E+01,1.025000E+02,197,1708922980.502,2024-02-26,13-49-40.502
197,14.774999999999999,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976350E+01,9.470000E+01,197,1708922980.502,2024-02-26,13-49-40.502
198,14.85,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,198,1708922980.577,2024-02-26,13-49-40.577
198,14.85,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,198,1708922980.577,2024-02-26,13-49-40.577
199,14.924999999999999,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,199,1708922980.652,2024-02-26,13-49-40.652
199,14.924999999999999,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976350E+01,9.470000E+01,199,1708922980.652,2024-02-26,13-49-40.652
200,15.0,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,200,1708922980.727,2024-02-26,13-49-40.727
200,15.0,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,200,1708922980.727,2024-02-26,13-49-40.727
200,15.0,1,1.259340E+00,0.000000E+00,-4.399491E+01,0.000000E+00,1.936011E+01,8.630000E+01,200,1708922980.727,2024-02-26,13-49-40.727
200,15.0,1,1.251269E+00,0.000000E+00,4.121943E+01,0.000000E+00,1.900913E+01,7.960000E+01,200,1708922980.727,2024-02-26,13-49-40.727
201,15.075,1,4.120736E+00,0.000000E+00,-3.790454E+00,0.000000E+00,2.010724E+01,1.025000E+02,201,1708922980.802,2024-02-26,13-49-40.802
201,15.075,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,201,1708922980.802,2024-02-26,13-49-40.802
202,15.149999999999999,1,4.120736E+00,0.000000E+00,-3.790454E+00,0.000000E+00,2.010724E+01,1.025000E+02,202,1708922980.876,2024-02-26,13-49-40.876
202,15.149999999999999,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,202,1708922980.876,2024-02-26,13-49-40.876
203,15.225,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,203,1708922980.951,2024-02-26,13-49-40.951
203,15.225,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,203,1708922980.951,2024-02-26,13-49-40.951
204,15.299999999999999,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,204,1708922981.027,2024-02-26,13-49-41.27
204,15.299999999999999,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976350E+01,9.470000E+01,204,1708922981.027,2024-02-26,13-49-41.27
205,15.375,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,205,1708922981.102,2024-02-26,13-49-41.102
205,15.375,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,205,1708922981.102,2024-02-26,13-49-41.102
206,15.45,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,206,1708922981.177,2024-02-26,13-49-41.177
206,15.45,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,206,1708922981.177,2024-02-26,13-49-41.177
207,15.524999999999999,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,207,1708922981.252,2024-02-26,13-49-41.252
207,15.524999999999999,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976350E+01,9.470000E+01,207,1708922981.252,2024-02-26,13-49-41.252
208,15.6,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,208,1708922981.327,2024-02-26,13-49-41.327
208,15.6,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,208,1708922981.327,2024-02-26,13-49-41.327
209,15.674999999999999,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,209,1708922981.402,2024-02-26,13-49-41.402
209,15.674999999999999,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,209,1708922981.402,2024-02-26,13-49-41.402
210,15.75,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,210,1708922981.477,2024-02-26,13-49-41.477
210,15.75,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,210,1708922981.477,2024-02-26,13-49-41.477
211,15.825,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,211,1708922981.552,2024-02-26,13-49-41.552
211,15.825,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976350E+01,9.470000E+01,211,1708922981.552,2024-02-26,13-49-41.552
212,15.899999999999999,1,4.120736E+00,0.000000E+00,-3.790454E+00,0.000000E+00,2.011147E+01,1.026000E+02,212,1708922981.627,2024-02-26,13-49-41.627
212,15.899999999999999,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,212,1708922981.627,2024-02-26,13-49-41.627
213,15.975,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,213,1708922981.702,2024-02-26,13-49-41.702
213,15.975,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,213,1708922981.702,2024-02-26,13-49-41.702
214,16.05,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,214,1708922981.777,2024-02-26,13-49-41.777
214,16.05,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,214,1708922981.777,2024-02-26,13-49-41.777
214,16.05,1,1.259340E+00,0.000000E+00,-4.399491E+01,0.000000E+00,1.937016E+01,8.650000E+01,214,1708922981.777,2024-02-26,13-49-41.777
214,16.05,1,1.257157E+00,0.000000E+00,4.148625E+01,0.000000E+00,1.900367E+01,7.950000E+01,214,1708922981.777,2024-02-26,13-49-41.777
215,16.125,1,4.120736E+00,0.000000E+00,-3.790454E+00,0.000000E+00,2.010724E+01,1.025000E+02,215,1708922981.852,2024-02-26,13-49-41.852
215,16.125,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,215,1708922981.852,2024-02-26,13-49-41.852
216,16.2,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,216,1708922981.927,2024-02-26,13-49-41.927
216,16.2,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,216,1708922981.927,2024-02-26,13-49-41.927
217,16.275,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,217,1708922982.002,2024-02-26,13-49-42.2
217,16.275,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,217,1708922982.002,2024-02-26,13-49-42.2
218,16.349999999999998,1,4.120736E+00,0.000000E+00,-3.790454E+00,0.000000E+00,2.010724E+01,1.025000E+02,218,1708922982.077,2024-02-26,13-49-42.77
218,16.349999999999998,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,218,1708922982.077,2024-02-26,13-49-42.77
219,16.425,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,219,1708922982.151,2024-02-26,13-49-42.151
219,16.425,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976350E+01,9.470000E+01,219,1708922982.151,2024-02-26,13-49-42.151
220,16.5,1,4.120736E+00,0.000000E+00,-3.790454E+00,0.000000E+00,2.010724E+01,1.025000E+02,220,1708922982.227,2024-02-26,13-49-42.227
220,16.5,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,220,1708922982.227,2024-02-26,13-49-42.227
221,16.575,1,4.120736E+00,0.000000E+00,-3.790454E+00,0.000000E+00,2.010724E+01,1.025000E+02,221,1708922982.302,2024-02-26,13-49-42.302
221,16.575,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,221,1708922982.302,2024-02-26,13-49-42.302
221,16.575,1,1.259340E+00,0.000000E+00,-4.399491E+01,0.000000E+00,1.936011E+01,8.630000E+01,221,1708922982.302,2024-02-26,13-49-42.302
221,16.575,1,1.257157E+00,0.000000E+00,4.148625E+01,0.000000E+00,1.900913E+01,7.960000E+01,221,1708922982.302,2024-02-26,13-49-42.302
222,16.65,1,4.120736E+00,0.000000E+00,-3.790454E+00,0.000000E+00,2.010724E+01,1.025000E+02,222,1708922982.377,2024-02-26,13-49-42.377
222,16.65,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,222,1708922982.377,2024-02-26,13-49-42.377
223,16.724999999999998,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,223,1708922982.452,2024-02-26,13-49-42.452
223,16.724999999999998,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,223,1708922982.452,2024-02-26,13-49-42.452
223,16.724999999999998,1,1.259340E+00,0.000000E+00,-4.399491E+01,0.000000E+00,1.936514E+01,8.640000E+01,223,1708922982.452,2024-02-26,13-49-42.452
223,16.724999999999998,1,1.251269E+00,0.000000E+00,4.121943E+01,0.000000E+00,1.902003E+01,7.980000E+01,223,1708922982.452,2024-02-26,13-49-42.452
224,16.8,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,224,1708922982.527,2024-02-26,13-49-42.527
224,16.8,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976350E+01,9.470000E+01,224,1708922982.527,2024-02-26,13-49-42.527
225,16.875,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,225,1708922982.602,2024-02-26,13-49-42.602
225,16.875,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976350E+01,9.470000E+01,225,1708922982.602,2024-02-26,13-49-42.602
226,16.95,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,226,1708922982.677,2024-02-26,13-49-42.677
226,16.95,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,226,1708922982.677,2024-02-26,13-49-42.677
227,17.025,1,4.120736E+00,0.000000E+00,-3.790454E+00,0.000000E+00,2.010724E+01,1.025000E+02,227,1708922982.752,2024-02-26,13-49-42.752
227,17.025,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,227,1708922982.752,2024-02-26,13-49-42.752
228,17.099999999999998,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,228,1708922982.827,2024-02-26,13-49-42.827
228,17.099999999999998,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,228,1708922982.827,2024-02-26,13-49-42.827
229,17.175,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,229,1708922982.902,2024-02-26,13-49-42.902
229,17.175,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976350E+01,9.470000E+01,229,1708922982.902,2024-02-26,13-49-42.902
230,17.25,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,230,1708922982.977,2024-02-26,13-49-42.977
230,17.25,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,230,1708922982.977,2024-02-26,13-49-42.977
230,17.25,1,2.750976E+00,0.000000E+00,4.472965E-01,0.000000E+00,1.772322E+01,5.920000E+01,230,1708922982.977,2024-02-26,13-49-42.977
231,17.325,1,4.120736E+00,0.000000E+00,-3.790454E+00,0.000000E+00,2.010724E+01,1.025000E+02,231,1708922983.052,2024-02-26,13-49-43.52
231,17.325,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976350E+01,9.470000E+01,231,1708922983.052,2024-02-26,13-49-43.52
232,17.4,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,232,1708922983.127,2024-02-26,13-49-43.127
232,17.4,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,232,1708922983.127,2024-02-26,13-49-43.127
233,17.474999999999998,1,4.120736E+00,0.000000E+00,-3.790454E+00,0.000000E+00,2.010724E+01,1.025000E+02,233,1708922983.202,2024-02-26,13-49-43.202
233,17.474999999999998,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,233,1708922983.202,2024-02-26,13-49-43.202
234,17.55,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,234,1708922983.277,2024-02-26,13-49-43.277
234,17.55,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,234,1708922983.277,2024-02-26,13-49-43.277
235,17.625,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,235,1708922983.352,2024-02-26,13-49-43.352
235,17.625,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,235,1708922983.352,2024-02-26,13-49-43.352
236,17.7,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,236,1708922983.428,2024-02-26,13-49-43.428
236,17.7,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976350E+01,9.470000E+01,236,1708922983.428,2024-02-26,13-49-43.428
237,17.775,1,4.120736E+00,0.000000E+00,-3.790454E+00,0.000000E+00,2.010724E+01,1.025000E+02,237,1708922983.502,2024-02-26,13-49-43.502
237,17.775,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976350E+01,9.470000E+01,237,1708922983.502,2024-02-26,13-49-43.502
238,17.849999999999998,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,238,1708922983.577,2024-02-26,13-49-43.577
238,17.849999999999998,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976350E+01,9.470000E+01,238,1708922983.577,2024-02-26,13-49-43.577
239,17.925,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,239,1708922983.652,2024-02-26,13-49-43.652
239,17.925,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976350E+01,9.470000E+01,239,1708922983.652,2024-02-26,13-49-43.652
240,18.0,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,240,1708922983.727,2024-02-26,13-49-43.727
240,18.0,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,240,1708922983.727,2024-02-26,13-49-43.727
241,18.075,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,241,1708922983.802,2024-02-26,13-49-43.802
241,18.075,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976350E+01,9.470000E+01,241,1708922983.802,2024-02-26,13-49-43.802
