Message Type,UTC Time,Latitude,Latitude Direction,Longitude,Longitude Direction,GPS Quality Indicator,Number of Satellites,Horizontal Dilution of Precision (HDOP),Altitude,Altitude Units,Geoid Separation,Geoid Separation Units,DGPS Age,DGPS Station ID,Checksum
$GPGGA,122629.70,3542.278169690,N,13943.264615614,E,5,04,3.48,23.982,M,36.995,M,2.7,4107,42
$GPGGA,122629.80,3542.278129363,N,13943.264604093,E,5,02,99.90,23.963,M,36.995,M,2.8,4107,79
$GPGGA,122629.90,3542.278079594,N,13943.264623002,E,5,03,99.90,23.929,M,36.995,M,2.9,4107,71
$GPGGA,122630.00,3542.278028239,N,13943.264620966,E,5,03,99.90,23.891,M,36.995,M,3.0,4107,76
$GPGGA,122630.10,3542.277999529,N,13943.264598725,E,5,02,99.90,23.861,M,36.995,M,3.1,4107,7B
$GPGGA,122630.20,3542.277955998,N,13943.264591109,E,5,02,99.90,23.810,M,36.995,M,3.2,4107,7A
$GPGGA,122630.30,3542.277901849,N,13943.264596061,E,5,02,99.90,23.723,M,36.995,M,3.3,4107,71
$GPGGA,122630.40,3542.277851452,N,13943.264588207,E,5,04,3.48,23.670,M,36.995,M,3.4,4107,49
$GPGGA,122630.50,3542.277808998,N,13943.264569416,E,5,05,2.09,23.649,M,36.995,M,3.5,4107,48
$GPGGA,122630.60,3542.277742971,N,13943.264592633,E,5,06,1.67,23.549,M,36.995,M,3.6,4107,44
$GPGGA,122630.70,3542.277681867,N,13943.264590423,E,5,04,3.22,23.506,M,36.995,M,3.7,4107,47
$GPGGA,122630.80,3542.277637675,N,13943.264582469,E,5,05,3.14,23.488,M,36.995,M,3.8,4107,49
$GPGGA,122630.90,3542.277586725,N,13943.264581495,E,5,05,1.77,23.269,M,36.995,M,3.9,4107,4A
$GPGGA,122631.00,3542.277584037,N,13943.264551392,E,5,04,3.50,23.457,M,36.995,M,4.0,4107,4A
$GPGGA,122631.10,3542.277573032,N,13943.264536261,E,5,04,3.48,23.429,M,36.995,M,4.1,4107,4B
$GPGGA,122631.20,3542.277489357,N,13943.264535966,E,5,05,1.72,23.359,M,36.995,M,4.2,4107,4A
$GPGGA,122631.30,3542.277442228,N,13943.264538682,E,5,02,99.90,23.329,M,36.995,M,4.3,4107,71
$GPGGA,122631.40,3542.277405837,N,13943.264543601,E,5,04,3.51,23.296,M,36.995,M,4.4,4107,4C
$GPGGA,122631.50,3542.277384560,N,13943.264526104,E,5,04,1.76,23.275,M,36.995,M,4.5,4107,46
$GPGGA,122631.60,3542.277356301,N,13943.264505134,E,5,05,1.72,23.251,M,36.995,M,4.6,4107,49
$GPGGA,122631.70,3542.277352728,N,13943.264505018,E,5,05,1.72,23.395,M,36.995,M,4.7,4107,44
$GPGGA,122631.80,3542.277318530,N,13943.264486026,E,5,03,99.90,23.358,M,36.995,M,4.8,4107,7C
$GPGGA,122631.90,3542.277290581,N,13943.264472562,E,5,02,99.90,23.376,M,36.995,M,4.9,4107,74
$GPGGA,122632.00,3542.277251968,N,13943.264449874,E,5,04,3.48,23.410,M,36.995,M,5.0,4107,45
$GPGGA,122632.10,3542.277202297,N,13943.264443808,E,5,03,99.90,23.460,M,36.995,M,5.1,4107,7F
$GPGGA,122632.20,3542.277158460,N,13943.264419796,E,5,03,99.90,23.492,M,36.995,M,5.2,4107,77
$GPGGA,122632.30,3542.277124769,N,13943.264414411,E,5,04,2.92,23.516,M,36.995,M,5.3,4107,4D
$GPGGA,122632.40,3542.277075507,N,13943.264423056,E,5,05,2.74,23.505,M,36.995,M,5.4,4107,4A
$GPGGA,122632.50,3542.277039655,N,13943.264417177,E,5,06,1.51,23.482,M,36.995,M,5.5,4107,4A
$GPGGA,122632.60,3542.276959967,N,13943.264401063,E,5,05,2.74,23.378,M,36.995,M,5.6,4107,4C
$GPGGA,122632.70,3542.276934651,N,13943.264397861,E,5,05,2.74,23.446,M,36.995,M,5.7,4107,45
$GPGGA,122632.80,3542.276904052,N,13943.264390332,E,5,06,1.51,23.437,M,36.995,M,5.8,4107,48
$GPGGA,122632.90,3542.276861477,N,13943.264374756,E,5,06,1.51,23.373,M,36.995,M,5.9,4107,42
$GPGGA,122633.00,3542.276823707,N,13943.264353400,E,5,04,3.52,23.334,M,36.995,M,6.0,4107,47
$GPGGA,122633.10,3542.276793292,N,13943.264339469,E,5,04,3.52,23.305,M,36.995,M,1.1,4107,4C
$GPGGA,122633.20,3542.276747811,N,13943.264323508,E,5,04,3.52,23.354,M,36.995,M,1.2,4107,4D
$GPGGA,122633.30,3542.276720407,N,13943.264314894,E,5,04,3.53,23.386,M,36.995,M,1.3,4107,45
$GPGGA,122633.40,3542.276696106,N,13943.264315033,E,5,05,2.74,23.385,M,36.995,M,1.4,4107,4F
$GPGGA,122633.50,3542.276663710,N,13943.264316362,E,5,06,1.51,23.380,M,36.995,M,1.5,4107,42
$GPGGA,122633.60,3542.276630184,N,13943.264297679,E,5,06,1.51,23.366,M,36.995,M,1.6,4107,40
$GPGGA,122633.70,3542.276593949,N,13943.264274829,E,5,05,2.74,23.334,M,36.995,M,1.7,4107,45
$GPGGA,122633.80,3542.276563315,N,13943.264264884,E,5,03,99.90,23.266,M,36.995,M,1.8,4107,77
$GPGGA,122633.90,3542.276518639,N,13943.264250129,E,5,03,99.90,23.231,M,36.995,M,1.9,4107,7B
$GPGGA,122634.00,3542.276462945,N,13943.264244927,E,5,03,99.90,23.264,M,36.995,M,2.0,4107,74
$GPGGA,122634.10,3542.276423534,N,13943.264244094,E,5,03,99.90,23.246,M,36.995,M,2.1,4107,7A
$GPGGA,122634.20,3542.276387901,N,13943.264235231,E,5,03,99.90,23.243,M,36.995,M,2.2,4107,77
$GPGGA,122634.30,3542.276343074,N,13943.264206379,E,5,03,99.90,23.185,M,36.995,M,2.3,4107,70
$GPGGA,122634.40,3542.276298308,N,13943.264213600,E,5,03,99.90,23.219,M,36.995,M,2.4,4107,76
$GPGGA,122634.50,3542.276258575,N,13943.264215035,E,5,03,99.90,23.221,M,36.995,M,2.5,4107,7B
$GPGGA,122634.60,3542.276212434,N,13943.264190156,E,5,02,99.90,23.238,M,36.995,M,2.6,4107,72
$GPGGA,122634.70,3542.276180325,N,13943.264187071,E,5,03,99.90,23.214,M,36.995,M,2.7,4107,70
$GPGGA,122634.80,3542.276142749,N,13943.264177773,E,5,02,99.90,23.188,M,36.995,M,2.8,4107,7D
$GPGGA,122634.90,3542.276098810,N,13943.264162413,E,5,02,99.90,23.164,M,36.995,M,2.9,4107,7B
$GPGGA,122635.00,3542.276052156,N,13943.264149065,E,5,03,99.90,23.175,M,36.995,M,3.0,4107,7B
$GPGGA,122635.10,3542.276013039,N,13943.264142582,E,5,03,99.90,23.186,M,36.995,M,3.1,4107,7D
$GPGGA,122635.20,3542.275960009,N,13943.264133603,E,5,03,99.90,23.184,M,36.995,M,3.2,4107,7E
$GPGGA,122635.30,3542.275914953,N,13943.264116715,E,5,03,99.90,23.180,M,36.995,M,3.3,4107,7E
$GPGGA,122635.40,3542.275892188,N,13943.264106017,E,5,03,99.90,23.205,M,36.995,M,3.4,4107,75
$GPGGA,122635.50,3542.275873732,N,13943.264081965,E,5,03,99.90,23.197,M,36.995,M,3.5,4107,77
$GPGGA,122635.60,3542.275849248,N,13943.264059817,E,5,03,99.90,23.195,M,36.995,M,3.6,4107,75
$GPGGA,122635.70,3542.275821165,N,13943.264053568,E,5,03,99.90,23.178,M,36.995,M,3.7,4107,7B
$GPGGA,122635.80,3542.275774741,N,13943.264037913,E,5,03,99.90,23.173,M,36.995,M,3.8,4107,7D
$GPGGA,122635.90,3542.275727291,N,13943.264034097,E,5,03,99.90,23.178,M,36.995,M,3.9,4107,7E
$GPGGA,122636.00,3542.275690922,N,13943.264022699,E,5,03,99.90,23.194,M,36.995,M,4.0,4107,79
$GPGGA,122636.10,3542.275647029,N,13943.263998358,E,5,03,99.90,23.174,M,36.995,M,4.1,4107,78
$GPGGA,122636.20,3542.275579141,N,13943.263992068,E,5,03,99.90,22.950,M,36.995,M,4.2,4107,7C
$GPGGA,122636.30,3542.275542306,N,13943.263980194,E,5,03,99.90,22.963,M,36.995,M,4.3,4107,74
$GPGGA,122636.40,3542.275510571,N,13943.263965906,E,5,03,99.90,22.942,M,36.995,M,4.4,4107,7E
$GPGGA,122636.50,3542.275462833,N,13943.263959348,E,5,03,99.90,22.813,M,36.995,M,4.5,4107,7B
$GPGGA,122636.60,3542.275417572,N,13943.263947418,E,5,03,99.90,22.824,M,36.995,M,4.6,4107,78
$GPGGA,122636.70,3542.275383084,N,13943.263946118,E,5,03,99.90,22.594,M,36.995,M,4.7,4107,7C
$GPGGA,122636.80,3542.275345003,N,13943.263937189,E,5,03,99.90,22.619,M,36.995,M,4.8,4107,71
$GPGGA,122636.90,3542.275329938,N,13943.263928255,E,5,03,99.90,22.792,M,36.995,M,4.9,4107,74
$GPGGA,122637.00,3542.275304256,N,13943.263921734,E,5,02,99.90,22.903,M,36.995,M,5.0,4107,74
$GPGGA,122637.10,3542.275271012,N,13943.263912113,E,5,02,99.90,23.007,M,36.995,M,5.1,4107,7A
$GPGGA,122637.20,3542.275233935,N,13943.263901410,E,5,02,99.90,23.006,M,36.995,M,5.2,4107,75
$GPGGA,122637.30,3542.275198114,N,13943.263877476,E,5,02,99.90,22.970,M,36.995,M,5.3,4107,75
$GPGGA,122637.40,3542.275164033,N,13943.263866646,E,5,02,99.90,22.994,M,36.995,M,5.4,4107,79
$GPGGA,122637.50,3542.275117643,N,13943.263841049,E,5,02,99.90,22.998,M,36.995,M,5.5,4107,7C
$GPGGA,122637.60,3542.275082308,N,13943.263825532,E,5,02,99.90,23.008,M,36.995,M,5.6,4107,71
$GPGGA,122637.70,3542.275053992,N,13943.263822468,E,5,02,99.90,22.996,M,36.995,M,5.7,4107,72
$GPGGA,122637.80,3542.275021410,N,13943.263837311,E,5,02,99.90,23.084,M,36.995,M,5.8,4107,76
$GPGGA,122637.90,3542.274976300,N,13943.263825494,E,5,02,99.90,23.009,M,36.995,M,5.9,4107,76
$GPGGA,122638.00,3542.274930948,N,13943.263818655,E,5,02,99.90,22.976,M,36.995,M,6.0,4107,7F
$GPGGA,122638.10,3542.274902839,N,13943.263815707,E,5,01,99.90,22.980,M,36.995,M,1.1,4107,7F
$GPGGA,122638.20,3542.274869409,N,13943.263793308,E,5,01,99.90,22.964,M,36.995,M,1.2,4107,7C
$GPGGA,122638.30,3542.274873028,N,13943.263774513,E,5,02,99.90,23.136,M,36.995,M,1.3,4107,78
$GPGGA,122638.40,3542.274834965,N,13943.263768636,E,5,02,99.90,23.170,M,36.995,M,1.4,4107,70
$GPGGA,122638.50,3542.274795144,N,13943.263783180,E,5,02,99.90,23.250,M,36.995,M,1.5,4107,71
$GPGGA,122638.60,3542.274759553,N,13943.263779453,E,5,02,99.90,23.271,M,36.995,M,1.6,4107,7E
$GPGGA,122638.70,3542.274722876,N,13943.263773054,E,5,02,99.90,23.277,M,36.995,M,1.7,4107,77
$GPGGA,122638.80,3542.274672194,N,13943.263753608,E,5,02,99.90,23.256,M,36.995,M,1.8,4107,78
$GPGGA,122638.90,3542.274630129,N,13943.263739902,E,5,02,99.90,23.246,M,36.995,M,1.9,4107,70
$GPGGA,122639.00,3542.274605575,N,13943.263717030,E,5,02,99.90,23.261,M,36.995,M,2.0,4107,78
$GPGGA,122639.10,3542.274562451,N,13943.263703271,E,5,01,99.90,23.236,M,36.995,M,2.1,4107,7E
$GPGGA,122639.20,3542.274525180,N,13943.263690232,E,5,01,99.90,23.233,M,36.995,M,2.2,4107,7D
$GPGGA,122639.30,3542.274495237,N,13943.263672367,E,5,01,99.90,23.246,M,36.995,M,2.3,4107,77
$GPGGA,122639.40,3542.274455633,N,13943.263664445,E,5,01,99.90,23.259,M,36.995,M,2.4,4107,75
$GPGGA,122639.50,3542.274411686,N,13943.263656578,E,5,01,99.90,23.232,M,36.995,M,2.5,4107,78
$GPGGA,122639.60,3542.274384106,N,13943.263637789,E,5,00,99.90,23.205,M,36.995,M,2.6,4107,72
$GPGGA,122639.70,3542.274349881,N,13943.263624028,E,5,01,99.90,23.218,M,36.995,M,2.7,4107,76
$GPGGA,122639.80,3542.274312770,N,13943.263605743,E,5,01,99.90,23.202,M,36.995,M,2.8,4107,7B
$GPGGA,122639.90,3542.274272822,N,13943.263600066,E,5,01,99.90,23.233,M,36.995,M,2.9,4107,73
$GPGGA,122640.00,3542.274260214,N,13943.263588692,E,5,01,99.90,23.283,M,36.995,M,3.0,4107,75
$GPGGA,122640.10,3542.274227208,N,13943.263563720,E,5,01,99.90,23.258,M,36.995,M,3.1,4107,70
$GPGGA,122640.20,3542.274168496,N,13943.263540262,E,5,01,99.90,23.251,M,36.995,M,3.2,4107,72
$GPGGA,122640.30,3542.274135845,N,13943.263511239,E,5,01,99.90,23.278,M,36.995,M,3.3,4107,79
$GPGGA,122640.40,3542.274112648,N,13943.263499761,E,5,01,99.90,23.248,M,36.995,M,3.4,4107,75
$GPGGA,122640.50,3542.274071567,N,13943.263472674,E,5,01,99.90,23.242,M,36.995,M,3.5,4107,75
$GPGGA,122640.60,3542.274024666,N,13943.263464289,E,5,02,99.90,23.277,M,36.995,M,3.6,4107,73
$GPGGA,122640.70,3542.273991109,N,13943.263446936,E,5,02,99.90,23.288,M,36.995,M,3.7,4107,72
$GPGGA,122640.80,3542.273955460,N,13943.263432425,E,5,02,99.90,23.278,M,36.995,M,3.8,4107,73
$GPGGA,122640.90,3542.273916983,N,13943.263428861,E,5,02,99.90,23.274,M,36.995,M,3.9,4107,7F
$GPGGA,122641.00,3542.273882616,N,13943.263408225,E,5,02,99.90,23.295,M,36.995,M,4.0,4107,71
$GPGGA,122641.10,3542.273870151,N,13943.263387975,E,5,01,99.90,23.479,M,36.995,M,4.1,4107,71
$GPGGA,122641.20,3542.273836053,N,13943.263384952,E,5,00,99.90,23.485,M,36.995,M,4.2,4107,74
$GPGGA,122641.30,3542.273794296,N,13943.263370262,E,5,00,99.90,23.458,M,36.995,M,4.3,4107,7B
$GPGGA,122641.40,3542.273759734,N,13943.263350059,E,5,02,99.90,23.474,M,36.995,M,4.4,4107,73
$GPGGA,122641.50,3542.273731307,N,13943.263328712,E,5,02,99.90,23.480,M,36.995,M,4.5,4107,75
$GPGGA,122641.60,3542.273696294,N,13943.263311538,E,5,00,99.90,23.479,M,36.995,M,4.6,4107,76
$GPGGA,122641.70,3542.273656694,N,13943.263297009,E,5,01,99.90,23.493,M,36.995,M,4.7,4107,73
$GPGGA,122641.80,3542.273618426,N,13943.263284692,E,5,01,99.90,23.509,M,36.995,M,4.8,4107,76
$GPGGA,122641.90,3542.273572064,N,13943.263264641,E,5,01,99.90,23.498,M,36.995,M,4.9,4107,72
$GPGGA,122642.00,3542.273541580,N,13943.263263145,E,5,01,99.90,23.483,M,36.995,M,5.0,4107,71
$GPGGA,122642.10,3542.273502096,N,13943.263233190,E,5,02,99.90,23.654,M,36.995,M,5.1,4107,72
$GPGGA,122642.20,3542.273467102,N,13943.263223025,E,5,02,99.90,23.659,M,36.995,M,5.2,4107,7F
$GPGGA,122642.30,3542.273433751,N,13943.263217977,E,5,02,99.90,23.663,M,36.995,M,5.3,4107,7E
$GPGGA,122642.40,3542.273406060,N,13943.263211977,E,5,02,99.90,23.664,M,36.995,M,5.4,4107,7C
$GPGGA,122642.50,3542.273373622,N,13943.263194114,E,5,02,99.90,23.672,M,36.995,M,5.5,4107,7D
$GPGGA,122642.60,3542.273334586,N,13943.263172015,E,5,00,99.90,23.757,M,36.995,M,5.6,4107,7F
$GPGGA,122642.70,3542.273313470,N,13943.263150810,E,5,02,99.90,23.772,M,36.995,M,5.7,4107,7A
$GPGGA,122642.80,3542.273278614,N,13943.263135082,E,5,02,99.90,23.757,M,36.995,M,5.8,4107,71
$GPGGA,122642.90,3542.273230643,N,13943.263122811,E,5,02,99.90,23.719,M,36.995,M,5.9,4107,71
$GPGGA,122643.00,3542.273208108,N,13943.263113072,E,5,02,99.90,23.638,M,36.995,M,6.0,4107,7D
$GPGGA,122643.10,3542.273173320,N,13943.263100947,E,5,02,99.90,23.648,M,36.995,M,6.1,4107,70
$GPGGA,122643.20,3542.273134469,N,13943.263100778,E,5,02,99.90,23.707,M,36.995,M,6.2,4107,71
$GPGGA,122643.30,3542.273089312,N,13943.263104808,E,5,03,99.90,23.752,M,36.995,M,6.3,4107,70
$GPGGA,122643.40,3542.273056739,N,13943.263086147,E,5,03,99.90,23.725,M,36.995,M,6.4,4107,76
$GPGGA,122643.50,3542.273019714,N,13943.263073461,E,5,03,99.90,23.707,M,36.995,M,6.5,4107,79
$GPGGA,122643.60,3542.272992853,N,13943.263058739,E,5,03,99.90,23.644,M,36.995,M,6.6,4107,7F
$GPGGA,122643.70,3542.272927942,N,13943.263038789,E,5,03,99.90,23.534,M,36.995,M,6.7,4107,79
$GPGGA,122643.80,3542.272888792,N,13943.263006842,E,5,03,99.90,23.531,M,36.995,M,6.8,4107,7E
$GPGGA,122643.90,3542.272862667,N,13943.262994251,E,5,03,99.90,23.564,M,36.995,M,6.9,4107,7A
$GPGGA,122644.00,3542.272830902,N,13943.262974824,E,5,02,99.90,23.581,M,36.995,M,7.0,4107,7B
$GPGGA,122644.10,3542.272797936,N,13943.262951904,E,5,03,99.90,23.569,M,36.995,M,2.1,7107,7B
$GPGGA,122644.20,3542.272765201,N,13943.262935258,E,5,03,99.90,23.567,M,36.995,M,2.2,7107,77
$GPGGA,122644.30,3542.272728743,N,13943.262903102,E,5,03,99.90,23.544,M,36.995,M,2.3,7107,75
$GPGGA,122644.40,3542.272695610,N,13943.262890320,E,5,03,99.90,23.548,M,36.995,M,2.4,7107,70
$GPGGA,122644.50,3542.272661360,N,13943.262866684,E,5,02,99.90,23.555,M,36.995,M,2.5,7107,76
$GPGGA,122644.60,3542.272622457,N,13943.262846921,E,5,02,99.90,23.559,M,36.995,M,2.6,7107,7C
$GPGGA,122644.70,3542.272588291,N,13943.262813969,E,5,02,99.90,23.578,M,36.995,M,2.7,7107,7C
$GPGGA,122644.80,3542.272550845,N,13943.262789020,E,5,02,99.90,23.592,M,36.995,M,2.8,7107,76
$GPGGA,122644.90,3542.272521764,N,13943.262769782,E,5,02,99.90,23.647,M,36.995,M,2.9,7107,76
$GPGGA,122645.00,3542.272468199,N,13943.262726109,E,5,02,99.90,23.655,M,36.995,M,3.0,7107,73
$GPGGA,122645.10,3542.272430649,N,13943.262678099,E,5,02,99.90,23.673,M,36.995,M,3.1,7107,72
$GPGGA,122645.20,3542.272393274,N,13943.262621693,E,5,02,99.90,23.680,M,36.995,M,3.2,7107,7A
$GPGGA,122645.30,3542.272357675,N,13943.262592936,E,5,02,99.90,23.681,M,36.995,M,3.3,7107,7D
$GPGGA,122645.40,3542.272330933,N,13943.262579590,E,5,02,99.90,23.689,M,36.995,M,3.4,7107,7C
$GPGGA,122645.50,3542.272291564,N,13943.262553619,E,5,02,99.90,23.670,M,36.995,M,3.5,7107,74
$GPGGA,122645.60,3542.272256606,N,13943.262545182,E,5,01,99.90,23.671,M,36.995,M,3.6,7107,78
$GPGGA,122645.70,3542.272209603,N,13943.262501108,E,5,01,99.90,23.706,M,36.995,M,3.7,7107,74
$GPGGA,122645.80,3542.272171070,N,13943.262468886,E,5,01,99.90,23.696,M,36.995,M,3.8,7107,73
$GPGGA,122645.90,3542.272133731,N,13943.262461455,E,5,00,99.90,23.692,M,36.995,M,3.9,7107,79
$GPGGA,122646.00,3542.272102735,N,13943.262453247,E,5,01,99.90,23.698,M,36.995,M,4.0,7107,74
$GPGGA,122646.10,3542.272070225,N,13943.262434158,E,5,01,99.90,23.661,M,36.995,M,4.1,7107,7E
$GPGGA,122646.20,3542.272022507,N,13943.262422487,E,5,01,99.90,23.692,M,36.995,M,4.2,7107,72
$GPGGA,122646.30,3542.271996380,N,13943.262401362,E,5,02,99.90,23.604,M,36.995,M,4.3,7107,7F
$GPGGA,122646.40,3542.271947541,N,13943.262358130,E,5,02,99.90,23.567,M,36.995,M,4.4,7107,70
$GPGGA,122646.50,3542.271903626,N,13943.262348921,E,5,02,99.90,23.530,M,36.995,M,4.5,7107,79
$GPGGA,122646.60,3542.271887527,N,13943.262327838,E,5,02,99.90,23.644,M,36.995,M,4.6,7107,76
$GPGGA,122646.70,3542.271855808,N,13943.262308600,E,5,02,99.90,23.680,M,36.995,M,4.7,7107,79
$GPGGA,122646.80,3542.271808607,N,13943.262285185,E,5,02,99.90,23.676,M,36.995,M,4.8,7107,77
$GPGGA,122646.90,3542.271752095,N,13943.262282043,E,5,02,99.90,23.657,M,36.995,M,4.9,7107,75
$GPGGA,122647.00,3542.271696403,N,13943.262261950,E,5,02,99.90,23.666,M,36.995,M,5.0,7107,73
$GPGGA,122647.10,3542.271642613,N,13943.262255177,E,5,02,99.90,23.668,M,36.995,M,5.1,7107,7D
$GPGGA,122647.20,3542.271630817,N,13943.262254770,E,5,02,99.90,23.681,M,36.995,M,5.2,7107,75
$GPGGA,122647.30,3542.271583093,N,13943.262241151,E,5,02,99.90,23.687,M,36.995,M,5.3,7107,7D
$GPGGA,122647.40,3542.271552662,N,13943.262224777,E,5,02,99.90,23.686,M,36.995,M,5.4,7107,79
$GPGGA,122647.50,3542.271507429,N,13943.262162310,E,5,02,99.90,23.672,M,36.995,M,5.5,7107,7B
$GPGGA,122647.60,3542.271472215,N,13943.262148303,E,5,02,99.90,23.686,M,36.995,M,5.6,7107,70
$GPGGA,122647.70,3542.271437619,N,13943.262129271,E,5,02,99.90,23.694,M,36.995,M,5.7,7107,79
$GPGGA,122647.80,3542.271401186,N,13943.262103344,E,5,02,99.90,23.692,M,36.995,M,5.8,7107,74
$GPGGA,122647.90,3542.271369502,N,13943.262086229,E,5,02,99.90,23.698,M,36.994,M,5.9,7107,78
$GPGGA,122648.00,3542.271333150,N,13943.262056181,E,5,02,99.90,23.686,M,36.994,M,6.0,7107,7B
$GPGGA,122648.10,3542.271283943,N,13943.262024084,E,5,02,99.90,23.680,M,36.994,M,1.1,7107,7B
$GPGGA,122648.20,3542.271245763,N,13943.262004449,E,5,02,99.90,23.679,M,36.994,M,1.2,7107,7C
$GPGGA,122648.30,3542.271209638,N,13943.261979932,E,5,02,99.90,23.669,M,36.994,M,1.3,7107,7B
$GPGGA,122648.40,3542.271167894,N,13943.261957278,E,5,02,99.90,23.668,M,36.994,M,1.4,7107,70
$GPGGA,122648.50,3542.271132717,N,13943.261934328,E,5,02,99.90,23.661,M,36.994,M,1.5,7107,7C
$GPGGA,122648.60,3542.271091736,N,13943.261884890,E,5,02,99.90,23.633,M,36.994,M,1.6,7107,72
$GPGGA,122648.70,3542.271049326,N,13943.261856806,E,5,02,99.90,23.629,M,36.994,M,1.7,7107,79
$GPGGA,122648.80,3542.271018825,N,13943.261842183,E,5,02,99.90,23.635,M,36.994,M,1.8,7107,79
$GPGGA,122648.90,3542.270972825,N,13943.261816089,E,5,02,99.90,23.640,M,36.994,M,1.9,7107,75
$GPGGA,122649.00,3542.270934026,N,13943.261791178,E,5,02,99.90,23.641,M,36.994,M,2.0,7107,70
$GPGGA,122649.10,3542.270899344,N,13943.261771715,E,5,02,99.90,23.646,M,36.994,M,2.1,7107,75
$GPGGA,122649.20,3542.270849706,N,13943.261761316,E,5,02,99.90,23.668,M,36.994,M,2.2,7107,70
$GPGGA,122649.30,3542.270814668,N,13943.261730285,E,5,02,99.90,23.661,M,36.994,M,2.3,7107,77
$GPGGA,122649.40,3542.270774677,N,13943.261692307,E,5,02,99.90,23.651,M,36.994,M,2.4,7107,71
$GPGGA,122649.50,3542.270757518,N,13943.261673534,E,5,02,99.90,23.646,M,36.994,M,2.5,7107,75
$GPGGA,122649.60,3542.270716669,N,13943.261638080,E,5,02,99.90,23.640,M,36.994,M,2.6,7107,76
$GPGGA,122649.70,3542.270684306,N,13943.261630301,E,5,02,99.90,23.650,M,36.994,M,2.7,7107,73
$GPGGA,122649.80,3542.270642541,N,13943.261595709,E,5,02,99.90,23.639,M,36.994,M,2.8,7107,73
$GPGGA,122649.90,3542.270604697,N,13943.261593999,E,5,02,99.90,23.651,M,36.994,M,2.9,7107,76
$GPGGA,122650.00,3542.270556839,N,13943.261586586,E,5,02,99.90,23.663,M,36.994,M,3.0,7107,76
$GPGGA,122650.10,3542.270489929,N,13943.261549476,E,5,02,99.90,23.661,M,36.994,M,3.1,7107,7A
$GPGGA,122650.20,3542.270448327,N,13943.261529906,E,5,02,99.90,23.661,M,36.994,M,3.2,7107,7F
$GPGGA,122650.30,3542.270413704,N,13943.261529326,E,5,02,99.90,23.674,M,36.994,M,3.3,7107,78
$GPGGA,122650.40,3542.270379954,N,13943.261508378,E,5,02,99.90,23.672,M,36.994,M,3.4,7107,76
$GPGGA,122650.50,3542.270359345,N,13943.261487751,E,5,02,99.90,23.663,M,36.994,M,3.5,7107,77
$GPGGA,122650.60,3542.270326815,N,13943.261445644,E,5,02,99.90,23.647,M,36.994,M,3.6,7107,7C
$GPGGA,122650.70,3542.270301052,N,13943.261401272,E,5,02,99.90,23.627,M,36.994,M,3.7,7107,75
$GPGGA,122650.80,3542.270265845,N,13943.261404923,E,5,02,99.90,23.641,M,36.994,M,3.8,7107,72
$GPGGA,122650.90,3542.270228441,N,13943.261386570,E,5,02,99.90,23.641,M,36.994,M,3.9,7107,74
$GPGGA,122651.00,3542.270185226,N,13943.261379262,E,5,02,99.90,23.652,M,36.994,M,4.0,7107,77
$GPGGA,122651.10,3542.270151231,N,13943.261369884,E,5,02,99.90,23.655,M,36.994,M,4.1,7107,7C
$GPGGA,122651.20,3542.270116971,N,13943.261353082,E,5,02,99.90,23.654,M,36.994,M,4.2,7107,76
$GPGGA,122651.30,3542.270081166,N,13943.261330869,E,5,02,99.90,23.650,M,36.994,M,4.3,7107,7B
$GPGGA,122651.40,3542.270045367,N,13943.261323783,E,5,02,99.90,23.656,M,36.994,M,4.4,7107,7F
$GPGGA,122651.50,3542.270004568,N,13943.261310122,E,5,02,99.90,23.660,M,36.994,M,4.5,7107,7B
$GPGGA,122651.60,3542.269985390,N,13943.261305935,E,5,02,99.90,23.663,M,36.994,M,4.6,7107,7B
$GPGGA,122651.70,3542.269955041,N,13943.261293743,E,5,02,99.90,23.661,M,36.994,M,4.7,7107,7A
$GPGGA,122651.80,3542.269885147,N,13943.261274939,E,5,02,99.90,23.672,M,36.994,M,4.8,7107,79
$GPGGA,122651.90,3542.269845135,N,13943.261248253,E,5,02,99.90,23.665,M,36.994,M,4.9,7107,7E
$GPGGA,122652.00,3542.269822216,N,13943.261223601,E,5,02,99.90,23.676,M,36.994,M,5.0,7107,73
$GPGGA,122652.10,3542.269783404,N,13943.261199699,E,5,02,99.90,23.677,M,36.994,M,5.1,7107,70
$GPGGA,122652.20,3542.269743512,N,13943.261177988,E,5,02,99.90,23.680,M,36.994,M,5.2,7107,7D
$GPGGA,122652.30,3542.269718688,N,13943.261160466,E,5,02,99.90,23.664,M,36.994,M,5.3,7107,72
$GPGGA,122652.40,3542.269686393,N,13943.261118636,E,5,02,99.90,23.644,M,36.994,M,5.4,7107,71
$GPGGA,122652.50,3542.269641745,N,13943.261106522,E,5,02,99.90,23.659,M,36.994,M,5.5,7107,70
$GPGGA,122652.60,3542.269608611,N,13943.261105610,E,5,02,99.90,23.672,M,36.994,M,5.6,7107,75
$GPGGA,122652.70,3542.269566799,N,13943.261073943,E,5,02,99.90,23.664,M,36.994,M,5.7,7107,71
$GPGGA,122652.80,3542.269520473,N,13943.261038530,E,5,02,99.90,23.654,M,36.994,M,5.8,7107,70
$GPGGA,122652.90,3542.269507603,N,13943.261050671,E,5,02,99.90,23.615,M,36.994,M,5.9,7107,7D
