Message Type,UTC Time,Latitude,Latitude Direction,Longitude,Longitude Direction,GPS Quality Indicator,Number of Satellites,Horizontal Dilution of Precision (HDOP),Altitude,Altitude Units,Geoid Separation,Geoid Separation Units,DGPS Age,DGPS Station ID,Checksum
$GPGGA,121733.2,3542.279701,N,13943.26499,E,4,7,2.2,24.081,M,36.995,M,1.2,4107,4D
$GPGGA,121733.3,3542.279657,N,13943.26498,E,4,5,2.71,24.062,M,36.995,M,1.3,4107,4E
$GPGGA,121733.4,3542.279615,N,13943.26498,E,4,6,2.39,24.036,M,36.995,M,1.4,4107,46
$GPGGA,121733.5,3542.27959,N,13943.26497,E,4,5,2.71,24.077,M,36.995,M,1.5,4107,46
$GPGGA,121733.6,3542.27955,N,13943.26495,E,5,3,99.9,24.08,M,36.995,M,1.6,4107,72
$GPGGA,121733.7,3542.279512,N,13943.26494,E,5,3,99.9,24.082,M,36.995,M,1.7,4107,79
$GPGGA,121733.8,3542.279472,N,13943.26494,E,5,3,99.9,24.098,M,36.995,M,1.8,4107,7B
$GPGGA,121733.9,3542.279429,N,13943.26493,E,4,6,2.39,24.116,M,36.995,M,1.9,4107,4C
$GPGGA,121734,3542.279397,N,13943.26491,E,5,4,5.32,24.136,M,36.995,M,2,4107,49
$GPGGA,121734.1,3542.279361,N,13943.2649,E,5,5,2.71,24.13,M,36.995,M,2.1,4107,4A
$GPGGA,121734.2,3542.279334,N,13943.26491,E,5,5,2.71,24.15,M,36.995,M,2.2,4107,4B
$GPGGA,121734.3,3542.2793,N,13943.2649,E,5,4,5.33,24.147,M,36.995,M,2.3,4107,4F
$GPGGA,121734.4,3542.279267,N,13943.26489,E,5,4,2.84,24.143,M,36.995,M,2.4,4107,48
$GPGGA,121734.5,3542.279235,N,13943.26488,E,5,4,5.33,24.142,M,36.995,M,2.5,4107,44
$GPGGA,121734.6,3542.2792,N,13943.26487,E,5,4,5.33,24.138,M,36.995,M,2.6,4107,45
$GPGGA,121734.7,3542.27916,N,13943.26486,E,5,4,5.33,24.165,M,36.995,M,2.7,4107,4F
$GPGGA,121734.8,3542.279124,N,13943.26485,E,5,4,5.33,24.171,M,36.995,M,2.8,4107,43
$GPGGA,121734.9,3542.279086,N,13943.26485,E,5,4,5.33,24.16,M,36.995,M,2.9,4107,46
$GPGGA,121735,3542.279053,N,13943.26483,E,5,4,5.33,24.16,M,36.995,M,3,4107,45
$GPGGA,121735.1,3542.279013,N,13943.26481,E,5,4,5.33,24.158,M,36.995,M,3.1,4107,45
$GPGGA,121735.2,3542.278984,N,13943.26481,E,5,4,5.33,24.162,M,36.995,M,3.2,4107,4B
$GPGGA,121735.3,3542.278948,N,13943.2648,E,5,4,5.33,24.164,M,36.995,M,3.3,4107,46
$GPGGA,121735.4,3542.278918,N,13943.26478,E,5,4,5.33,24.179,M,36.995,M,3.4,4107,4D
$GPGGA,121735.5,3542.278887,N,13943.26476,E,5,4,5.33,24.198,M,36.995,M,3.5,4107,40
$GPGGA,121735.6,3542.278854,N,13943.26475,E,5,4,5.33,24.204,M,36.995,M,3.6,4107,48
$GPGGA,121735.7,3542.278813,N,13943.26473,E,5,4,5.33,24.183,M,36.995,M,3.7,4107,47
$GPGGA,121735.8,3542.278779,N,13943.26472,E,5,4,5.33,24.168,M,36.995,M,3.8,4107,43
$GPGGA,121735.9,3542.278743,N,13943.2647,E,5,4,5.33,24.169,M,36.995,M,3.9,4107,45
$GPGGA,121736,3542.278699,N,13943.2647,E,5,4,5.33,24.146,M,36.995,M,4,4107,43
$GPGGA,121736.1,3542.278653,N,13943.26468,E,5,4,5.33,24.146,M,36.995,M,4.1,4107,42
$GPGGA,121736.2,3542.278615,N,13943.26465,E,5,4,5.33,24.107,M,36.995,M,4.2,4107,47
$GPGGA,121736.3,3542.278577,N,13943.26463,E,5,4,5.33,24.09,M,36.995,M,4.3,4107,44
$GPGGA,121736.4,3542.278542,N,13943.26461,E,5,4,5.33,24.109,M,36.995,M,4.4,4107,49
$GPGGA,121736.5,3542.278496,N,13943.26459,E,5,4,5.33,24.084,M,36.995,M,4.5,4107,49
$GPGGA,121736.6,3542.27846,N,13943.26459,E,5,4,5.33,24.063,M,36.995,M,4.6,4107,4D
$GPGGA,121736.7,3542.278415,N,13943.26457,E,5,6,2.23,24.058,M,36.995,M,4.7,4107,41
$GPGGA,121736.8,3542.278385,N,13943.26456,E,5,5,2.56,24.075,M,36.995,M,4.8,4107,4C
$GPGGA,121736.9,3542.278341,N,13943.26454,E,5,5,2.56,24.07,M,36.995,M,4.9,4107,42
$GPGGA,121737,3542.278301,N,13943.26452,E,5,6,2.26,24.077,M,36.995,M,5,4107,46
$GPGGA,121737.1,3542.278258,N,13943.26452,E,5,5,2.38,24.075,M,36.995,M,5.1,4107,41
$GPGGA,121737.2,3542.27821,N,13943.26452,E,5,5,2.38,24.063,M,36.995,M,5.2,4107,48
$GPGGA,121737.3,3542.278177,N,13943.2645,E,5,5,2.38,24.064,M,36.995,M,5.3,4107,4A
$GPGGA,121737.4,3542.278155,N,13943.26449,E,5,6,2.26,24.084,M,36.995,M,5.4,4107,4D
$GPGGA,121737.5,3542.278118,N,13943.26448,E,5,6,2.26,24.056,M,36.995,M,5.5,4107,43
$GPGGA,121737.6,3542.278088,N,13943.26446,E,5,6,2.26,24.061,M,36.995,M,5.6,4107,4C
$GPGGA,121737.7,3542.278052,N,13943.26444,E,5,4,2.49,24.073,M,36.995,M,5.7,4107,48
$GPGGA,121737.8,3542.278008,N,13943.26444,E,5,6,2.16,24.069,M,36.995,M,5.8,4107,4B
$GPGGA,121737.9,3542.27797,N,13943.26443,E,5,6,2.26,24.076,M,36.995,M,5.9,4107,44
$GPGGA,121738,3542.277937,N,13943.26443,E,5,5,2.37,24.07,M,36.995,M,6,4107,4B
$GPGGA,121738.1,3542.277896,N,13943.26441,E,5,3,99.9,24.072,M,36.995,M,1.1,4107,7F
$GPGGA,121738.2,3542.277855,N,13943.2644,E,5,3,99.9,24.078,M,36.995,M,1.2,4107,71
$GPGGA,121738.3,3542.277819,N,13943.26439,E,5,3,99.9,24.094,M,36.995,M,1.3,4107,77
$GPGGA,121738.4,3542.277782,N,13943.26438,E,5,3,99.9,24.087,M,36.995,M,1.4,4107,7C
$GPGGA,121738.5,3542.277738,N,13943.26438,E,5,3,99.9,24.086,M,36.995,M,1.5,4107,75
$GPGGA,121738.6,3542.277707,N,13943.26437,E,5,3,99.9,24.088,M,36.995,M,1.6,4107,7E
$GPGGA,121738.7,3542.277681,N,13943.26435,E,5,3,99.9,24.072,M,36.995,M,1.7,4107,7D
$GPGGA,121738.8,3542.277644,N,13943.26434,E,5,4,6.06,24.103,M,36.995,M,1.8,4107,41
$GPGGA,121738.9,3542.277605,N,13943.26434,E,5,3,99.9,24.064,M,36.995,M,1.9,4107,79
$GPGGA,121739,3542.277568,N,13943.26433,E,5,4,5.49,24.062,M,36.995,M,2,4107,40
$GPGGA,121739.1,3542.277533,N,13943.26433,E,5,5,5.1,24.089,M,36.995,M,2.1,4107,4F
$GPGGA,121739.2,3542.277495,N,13943.26432,E,5,3,99.9,24.101,M,36.995,M,2.2,4107,7B
$GPGGA,121739.3,3542.277464,N,13943.26431,E,5,3,99.9,24.129,M,36.995,M,2.3,4107,7B
$GPGGA,121739.4,3542.277429,N,13943.2643,E,5,3,99.9,24.142,M,36.995,M,2.4,4107,7B
$GPGGA,121739.5,3542.27739,N,13943.26428,E,5,3,99.9,24.135,M,36.995,M,2.5,4107,70
$GPGGA,121739.6,3542.277362,N,13943.26427,E,5,4,5.48,24.157,M,36.995,M,2.6,4107,45
$GPGGA,121739.7,3542.277321,N,13943.26426,E,5,3,99.9,24.167,M,36.995,M,2.7,4107,7B
$GPGGA,121739.8,3542.277277,N,13943.26424,E,5,3,99.9,24.154,M,36.995,M,2.8,4107,75
$GPGGA,121739.9,3542.277254,N,13943.26423,E,5,3,99.9,24.197,M,36.995,M,2.9,4107,7D
$GPGGA,121740,3542.277232,N,13943.26422,E,5,4,5.48,24.197,M,36.995,M,3,4107,49
$GPGGA,121740.1,3542.277197,N,13943.26419,E,5,5,5.1,24.213,M,36.995,M,3.1,4107,4B
$GPGGA,121740.2,3542.277156,N,13943.26419,E,5,5,5.1,24.224,M,36.995,M,3.2,4107,40
$GPGGA,121740.3,3542.277115,N,13943.26418,E,5,4,2.49,24.21,M,36.995,M,3.3,4107,4B
$GPGGA,121740.4,3542.277088,N,13943.26418,E,5,4,2.49,24.197,M,36.995,M,3.4,4107,4B
$GPGGA,121740.5,3542.277061,N,13943.26417,E,5,3,99.9,24.192,M,36.995,M,3.5,4107,70
$GPGGA,121740.6,3542.27702,N,13943.26415,E,5,3,99.9,24.191,M,36.995,M,3.6,4107,70
$GPGGA,121740.7,3542.276998,N,13943.26415,E,5,3,99.9,24.178,M,36.995,M,3.7,4107,7E
$GPGGA,121740.8,3542.276949,N,13943.26413,E,5,2,99.9,24.189,M,36.995,M,3.8,4107,7D
$GPGGA,121740.9,3542.276917,N,13943.26412,E,5,2,99.9,24.182,M,36.995,M,3.9,4107,73
$GPGGA,121741,3542.27688,N,13943.26411,E,5,2,99.9,24.18,M,36.995,M,4,4107,76
$GPGGA,121741.1,3542.276846,N,13943.26409,E,5,4,5.35,24.177,M,36.995,M,4.1,4107,49
$GPGGA,121741.2,3542.276809,N,13943.26408,E,5,4,5.35,24.156,M,36.995,M,4.2,4107,4F
$GPGGA,121741.3,3542.276779,N,13943.26407,E,5,3,99.9,24.163,M,36.995,M,4.3,4107,77
$GPGGA,121741.4,3542.276745,N,13943.26404,E,5,4,5.48,24.179,M,36.995,M,4.4,4107,45
$GPGGA,121741.5,3542.276693,N,13943.26404,E,5,4,5.48,24.162,M,36.995,M,4.5,4107,4A
$GPGGA,121741.6,3542.276653,N,13943.26402,E,5,3,99.9,24.151,M,36.995,M,4.6,4107,7A
$GPGGA,121741.7,3542.276611,N,13943.26401,E,5,2,99.9,24.159,M,36.995,M,4.7,4107,71
$GPGGA,121741.8,3542.276572,N,13943.26398,E,5,2,99.9,24.148,M,36.995,M,4.8,4107,7D
$GPGGA,121741.9,3542.276533,N,13943.26397,E,5,2,99.9,24.152,M,36.995,M,4.9,4107,7A
$GPGGA,121742,3542.276495,N,13943.26394,E,5,3,99.9,24.153,M,36.995,M,5,4107,7E
$GPGGA,121742.1,3542.27645,N,13943.26392,E,5,3,99.9,24.147,M,36.995,M,5.1,4107,78
$GPGGA,121742.2,3542.27642,N,13943.26389,E,5,3,99.9,24.126,M,36.995,M,5.2,4107,7B
$GPGGA,121742.3,3542.276386,N,13943.26386,E,5,3,99.9,24.138,M,36.995,M,5.3,4107,7C
$GPGGA,121742.4,3542.276348,N,13943.26385,E,5,3,99.9,24.124,M,36.995,M,5.4,4107,7B
$GPGGA,121742.5,3542.276311,N,13943.26383,E,5,3,99.9,24.118,M,36.995,M,5.5,4107,73
$GPGGA,121742.6,3542.276245,N,13943.26383,E,5,3,99.9,24.156,M,36.995,M,5.6,4107,7F
$GPGGA,121742.7,3542.276197,N,13943.26381,E,5,3,99.9,24.149,M,36.995,M,5.7,4107,72
$GPGGA,121742.8,3542.276146,N,13943.2638,E,5,3,99.9,24.15,M,36.995,M,5.8,4107,7C
$GPGGA,121742.9,3542.27611,N,13943.26377,E,5,3,99.9,24.169,M,36.995,M,5.9,4107,7F
$GPGGA,121743,3542.276064,N,13943.26376,E,5,3,99.9,24.188,M,36.995,M,6,4107,7E
$GPGGA,121743.1,3542.276017,N,13943.26375,E,5,3,99.9,24.193,M,36.995,M,6.1,4107,7A
$GPGGA,121743.2,3542.275973,N,13943.26374,E,5,3,99.9,24.212,M,36.995,M,6.2,4107,70
$GPGGA,121743.3,3542.275922,N,13943.26372,E,5,3,99.9,24.237,M,36.995,M,6.3,4107,72
$GPGGA,121743.4,3542.275884,N,13943.26371,E,5,3,99.9,24.228,M,36.995,M,6.4,4107,7B
$GPGGA,121743.5,3542.275852,N,13943.26369,E,5,2,99.9,24.247,M,36.995,M,6.5,4107,7C
$GPGGA,121743.6,3542.275814,N,13943.26368,E,5,2,99.9,24.244,M,36.995,M,6.6,4107,76
$GPGGA,121743.7,3542.275771,N,13943.26367,E,5,3,99.9,24.265,M,36.995,M,6.7,4107,78
$GPGGA,121743.8,3542.275723,N,13943.26365,E,5,3,99.9,24.261,M,36.995,M,6.8,4107,73
$GPGGA,121743.9,3542.275664,N,13943.26364,E,5,3,99.9,24.295,M,36.995,M,6.9,4107,7C
$GPGGA,121744,3542.275617,N,13943.26364,E,5,3,99.9,24.307,M,36.995,M,7,4107,7B
$GPGGA,121744.1,3542.275574,N,13943.26362,E,5,3,99.9,24.301,M,36.995,M,2.1,7107,70
$GPGGA,121744.2,3542.275526,N,13943.26362,E,5,3,99.9,24.314,M,36.995,M,2.2,7107,79
$GPGGA,121744.3,3542.275482,N,13943.26361,E,5,3,99.9,24.332,M,36.995,M,2.3,7107,78
$GPGGA,121744.4,3542.275436,N,13943.2636,E,5,3,99.9,24.327,M,36.995,M,2.4,7107,7B
$GPGGA,121744.5,3542.27539,N,13943.2636,E,5,3,99.9,24.351,M,36.995,M,2.5,7107,78
$GPGGA,121744.6,3542.275365,N,13943.26361,E,5,3,99.9,24.35,M,36.995,M,2.6,7107,7C
$GPGGA,121744.7,3542.275322,N,13943.2636,E,5,3,99.9,24.362,M,36.995,M,2.7,7107,78
$GPGGA,121744.8,3542.275276,N,13943.26361,E,5,2,99.9,24.334,M,36.995,M,2.8,7107,71
$GPGGA,121744.9,3542.275246,N,13943.26361,E,5,2,99.9,24.355,M,36.995,M,2.9,7107,72
$GPGGA,121745,3542.275201,N,13943.26359,E,5,2,99.9,24.364,M,36.995,M,3,7107,77
$GPGGA,121745.1,3542.275164,N,13943.26359,E,5,2,99.9,24.377,M,36.995,M,3.1,7107,72
$GPGGA,121745.2,3542.275128,N,13943.26359,E,5,2,99.9,24.388,M,36.995,M,3.2,7107,74
$GPGGA,121745.3,3542.275079,N,13943.2636,E,5,2,99.9,24.391,M,36.995,M,3.3,7107,70
$GPGGA,121745.4,3542.275036,N,13943.26362,E,5,2,99.9,24.369,M,36.995,M,3.4,7107,77
$GPGGA,121745.5,3542.274987,N,13943.2636,E,5,2,99.9,24.376,M,36.995,M,3.5,7107,7C
$GPGGA,121745.6,3542.274954,N,13943.26358,E,5,2,99.9,24.37,M,36.995,M,3.6,7107,72
$GPGGA,121745.7,3542.27492,N,13943.26357,E,5,2,99.9,24.406,M,36.995,M,3.7,7107,7F
$GPGGA,121745.8,3542.274914,N,13943.26353,E,5,2,99.9,24.382,M,36.995,M,3.8,7107,7C
$GPGGA,121745.9,3542.274874,N,13943.26353,E,5,2,99.9,24.388,M,36.995,M,3.9,7107,7A
$GPGGA,121746,3542.274838,N,13943.26351,E,5,2,99.9,24.39,M,36.995,M,4,7107,7F
$GPGGA,121746.1,3542.274782,N,13943.26353,E,5,2,99.9,24.371,M,36.995,M,4.1,7107,75
$GPGGA,121746.2,3542.27474,N,13943.26353,E,5,2,99.9,24.379,M,36.995,M,4.2,7107,72
$GPGGA,121746.3,3542.274705,N,13943.26353,E,5,2,99.9,24.39,M,36.995,M,4.3,7107,73
$GPGGA,121746.4,3542.274666,N,13943.26352,E,5,2,99.9,24.376,M,36.995,M,4.4,7107,7E
$GPGGA,121746.5,3542.274632,N,13943.26352,E,5,2,99.9,24.364,M,36.995,M,4.5,7107,7F
$GPGGA,121746.6,3542.27459,N,13943.26352,E,5,2,99.9,24.37,M,36.995,M,4.6,7107,79
$GPGGA,121746.7,3542.274555,N,13943.26351,E,5,2,99.9,24.38,M,36.995,M,4.7,7107,76
$GPGGA,121746.8,3542.274524,N,13943.2635,E,5,2,99.9,24.347,M,36.995,M,4.8,7107,7D
$GPGGA,121746.9,3542.274484,N,13943.2635,E,5,2,99.9,24.359,M,36.995,M,4.9,7107,7C
$GPGGA,121747,3542.274438,N,13943.26351,E,5,2,99.9,24.396,M,36.995,M,5,7107,7A
$GPGGA,121747.1,3542.274383,N,13943.26351,E,5,2,99.9,24.399,M,36.995,M,5.1,7107,7E
$GPGGA,121747.2,3542.274346,N,13943.2635,E,5,2,99.9,24.418,M,36.995,M,5.2,7107,7B
$GPGGA,121747.3,3542.274305,N,13943.26347,E,5,2,99.9,24.416,M,36.995,M,5.3,7107,7C
$GPGGA,121747.4,3542.274263,N,13943.26345,E,5,2,99.9,24.409,M,36.995,M,5.4,7107,75
$GPGGA,121747.5,3542.274219,N,13943.26345,E,5,2,99.9,24.432,M,36.995,M,5.5,7107,74
$GPGGA,121747.6,3542.27418,N,13943.26343,E,5,2,99.9,24.401,M,36.995,M,5.6,7107,79
$GPGGA,121747.7,3542.274135,N,13943.26342,E,5,2,99.9,24.393,M,36.995,M,5.7,7107,74
$GPGGA,121747.8,3542.274093,N,13943.26343,E,5,2,99.9,24.413,M,36.995,M,5.8,7107,7B
$GPGGA,121747.9,3542.274062,N,13943.26341,E,5,2,99.9,24.399,M,36.995,M,5.9,7107,70
$GPGGA,121748,3542.274037,N,13943.26339,E,5,2,99.9,24.404,M,36.995,M,6,7107,71
$GPGGA,121748.1,3542.273998,N,13943.26336,E,5,2,99.9,24.414,M,36.995,M,1.1,7107,70
$GPGGA,121748.2,3542.273962,N,13943.26335,E,5,2,99.9,24.43,M,36.995,M,1.2,7107,7A
$GPGGA,121748.3,3542.273924,N,13943.26334,E,5,2,99.9,24.443,M,36.995,M,1.3,7107,78
$GPGGA,121748.4,3542.273894,N,13943.26332,E,5,2,99.9,24.418,M,36.995,M,1.4,7107,73
$GPGGA,121748.5,3542.273855,N,13943.26331,E,5,2,99.9,24.425,M,36.995,M,1.5,7107,7E
$GPGGA,121748.6,3542.27381,N,13943.2633,E,5,2,99.9,24.458,M,36.995,M,1.6,7107,7E
$GPGGA,121748.7,3542.273769,N,13943.26329,E,5,2,99.9,24.474,M,36.995,M,1.7,7107,79
$GPGGA,121748.8,3542.273737,N,13943.26327,E,5,3,99.9,24.472,M,36.995,M,1.8,7107,7B
$GPGGA,121748.9,3542.273702,N,13943.26325,E,5,3,99.9,24.493,M,36.995,M,1.9,7107,72
$GPGGA,121749,3542.273665,N,13943.26322,E,5,3,99.9,24.502,M,36.995,M,2,7107,7F
$GPGGA,121749.1,3542.273642,N,13943.2632,E,5,3,99.9,24.503,M,36.995,M,2.1,7107,77
$GPGGA,121749.2,3542.273605,N,13943.26318,E,5,3,99.9,24.489,M,36.995,M,2.2,7107,79
$GPGGA,121749.3,3542.273544,N,13943.26318,E,5,3,99.9,24.471,M,36.995,M,2.3,7107,7B
$GPGGA,121749.4,3542.273504,N,13943.26316,E,5,3,99.9,24.485,M,36.995,M,2.4,7107,73
$GPGGA,121749.5,3542.273468,N,13943.26316,E,5,3,99.9,24.484,M,36.995,M,2.5,7107,7F
$GPGGA,121749.6,3542.273424,N,13943.26315,E,5,3,99.9,24.464,M,36.995,M,2.6,7107,71
$GPGGA,121749.7,3542.273387,N,13943.26313,E,5,3,99.9,24.503,M,36.995,M,2.7,7107,7F
$GPGGA,121749.8,3542.273351,N,13943.26312,E,5,3,99.9,24.508,M,36.995,M,2.8,7107,70
$GPGGA,121749.9,3542.273312,N,13943.26311,E,5,3,99.9,24.515,M,36.995,M,2.9,7107,73
$GPGGA,121750,3542.273272,N,13943.26309,E,5,5,2.37,24.498,M,36.995,M,3,7107,4D
$GPGGA,121750.1,3542.273231,N,13943.26307,E,5,3,99.9,24.49,M,36.995,M,3.1,7107,74
$GPGGA,121750.2,3542.273187,N,13943.26305,E,5,3,99.9,24.472,M,36.995,M,3.2,7107,7C
$GPGGA,121750.3,3542.27315,N,13943.26304,E,5,3,99.9,24.474,M,36.995,M,3.3,7107,75
$GPGGA,121750.4,3542.27311,N,13943.26302,E,5,3,99.9,24.463,M,36.995,M,3.4,7107,72
$GPGGA,121750.5,3542.273066,N,13943.263,E,5,3,99.9,24.468,M,36.995,M,3.5,7107,7F
$GPGGA,121750.6,3542.273033,N,13943.26298,E,5,3,99.9,24.476,M,36.995,M,3.6,7107,74
$GPGGA,121750.7,3542.272999,N,13943.26296,E,5,3,99.9,24.48,M,36.995,M,3.7,7107,7C
$GPGGA,121750.8,3542.272964,N,13943.26295,E,5,3,99.9,24.496,M,36.995,M,3.8,7107,77
$GPGGA,121750.9,3542.27293,N,13943.26293,E,5,3,99.9,24.502,M,36.995,M,3.9,7107,71
$GPGGA,121751,3542.272899,N,13943.2629,E,5,3,99.9,24.488,M,36.995,M,4,7107,7D
$GPGGA,121751.1,3542.272864,N,13943.26288,E,5,3,99.9,24.471,M,36.995,M,4.1,7107,78
$GPGGA,121751.2,3542.272822,N,13943.26287,E,5,3,99.9,24.478,M,36.995,M,4.2,7107,77
$GPGGA,121751.3,3542.272787,N,13943.26285,E,5,3,99.9,24.478,M,36.995,M,4.3,7107,7E
$GPGGA,121751.4,3542.272758,N,13943.26282,E,5,3,99.9,24.49,M,36.995,M,4.4,7107,70
$GPGGA,121751.5,3542.272725,N,13943.26281,E,5,3,99.9,24.468,M,36.995,M,4.5,7107,7A
$GPGGA,121751.6,3542.27269,N,13943.26278,E,5,3,99.9,24.473,M,36.995,M,4.6,7107,79
$GPGGA,121751.7,3542.272666,N,13943.26276,E,5,3,99.9,24.48,M,36.995,M,4.7,7107,74
$GPGGA,121751.8,3542.272636,N,13943.26274,E,5,3,99.9,24.475,M,36.995,M,4.8,7107,75
$GPGGA,121751.9,3542.272605,N,13943.26273,E,5,3,99.9,24.491,M,36.995,M,4.9,7107,7E
$GPGGA,121752,3542.272548,N,13943.26272,E,5,3,99.9,24.5,M,36.995,M,5,7107,7B
$GPGGA,121752.1,3542.272505,N,13943.26271,E,5,3,99.9,24.504,M,36.995,M,5.1,7107,78
$GPGGA,121752.2,3542.272472,N,13943.26269,E,5,3,99.9,24.522,M,36.995,M,5.2,7107,7E
$GPGGA,121752.3,3542.272434,N,13943.26267,E,5,3,99.9,24.52,M,36.995,M,5.3,7107,79
$GPGGA,121752.4,3542.272401,N,13943.26265,E,5,3,99.9,24.552,M,36.995,M,5.4,7107,78
$GPGGA,121752.5,3542.272362,N,13943.26262,E,5,3,99.9,24.555,M,36.995,M,5.5,7107,73
$GPGGA,121752.6,3542.272327,N,13943.26262,E,5,3,99.9,24.56,M,36.995,M,5.6,7107,73
$GPGGA,121752.7,3542.272291,N,13943.2626,E,5,3,99.9,24.565,M,36.995,M,5.7,7107,76
$GPGGA,121752.8,3542.272249,N,13943.26259,E,5,3,99.9,24.58,M,36.995,M,5.8,7107,79
$GPGGA,121752.9,3542.272207,N,13943.26258,E,5,3,99.9,24.578,M,36.995,M,5.9,7107,78
$GPGGA,121753,3542.272171,N,13943.26256,E,5,2,99.9,24.599,M,36.995,M,6,7107,72
$GPGGA,121753.1,3542.272135,N,13943.26254,E,5,2,99.9,24.607,M,36.995,M,1.1,7107,78
$GPGGA,121753.2,3542.272093,N,13943.26251,E,5,2,99.9,24.654,M,36.995,M,1.2,7107,73
$GPGGA,121753.3,3542.272066,N,13943.2625,E,5,3,99.9,24.658,M,36.995,M,1.3,7107,77
$GPGGA,121753.4,3542.272028,N,13943.26247,E,5,3,99.9,24.656,M,36.995,M,1.4,7107,7F
$GPGGA,121753.5,3542.271986,N,13943.26244,E,5,3,99.9,24.636,M,36.995,M,1.5,7107,77
$GPGGA,121753.6,3542.271954,N,13943.26241,E,5,3,99.9,24.686,M,36.995,M,1.6,7107,7A
$GPGGA,121753.7,3542.27191,N,13943.26239,E,5,3,99.9,24.668,M,36.995,M,1.7,7107,79
$GPGGA,121753.8,3542.271862,N,13943.26237,E,5,3,99.9,24.7,M,36.995,M,1.8,7107,71
$GPGGA,121753.9,3542.271837,N,13943.26234,E,5,3,99.9,24.686,M,36.995,M,1.9,7107,74
$GPGGA,121754,3542.271801,N,13943.2623,E,5,2,99.9,24.671,M,36.995,M,2,7107,7A
$GPGGA,121754.1,3542.271767,N,13943.26229,E,5,2,99.9,24.678,M,36.995,M,2.1,7107,72
$GPGGA,121754.2,3542.271731,N,13943.26228,E,5,2,99.9,24.673,M,36.995,M,2.2,7107,76
$GPGGA,121754.3,3542.27168,N,13943.26228,E,5,2,99.9,24.704,M,36.995,M,2.3,7107,72
$GPGGA,121754.4,3542.271638,N,13943.26225,E,5,2,99.9,24.745,M,36.995,M,2.4,7107,75
$GPGGA,121754.5,3542.271591,N,13943.26222,E,5,2,99.9,24.763,M,36.995,M,2.5,7107,74
$GPGGA,121754.6,3542.27157,N,13943.2622,E,5,2,99.9,24.724,M,36.995,M,2.6,7107,7B
$GPGGA,121754.7,3542.271533,N,13943.26218,E,5,2,99.9,24.742,M,36.995,M,2.7,7107,73
$GPGGA,121754.8,3542.271482,N,13943.26217,E,5,2,99.9,24.765,M,36.995,M,2.8,7107,74
$GPGGA,121754.9,3542.27145,N,13943.26214,E,5,2,99.9,24.787,M,36.995,M,2.9,7107,7D
$GPGGA,121755,3542.271414,N,13943.26212,E,5,2,99.9,24.768,M,36.995,M,3,7107,75
$GPGGA,121755.1,3542.271368,N,13943.26209,E,5,2,99.9,24.776,M,36.994,M,3.1,7107,76
$GPGGA,121755.2,3542.271336,N,13943.26207,E,5,2,99.9,24.772,M,36.994,M,3.2,7107,74
$GPGGA,121755.3,3542.271292,N,13943.26204,E,5,2,99.9,24.781,M,36.994,M,3.3,7107,7C
$GPGGA,121755.4,3542.27124,N,13943.26204,E,5,2,99.9,24.805,M,36.994,M,3.4,7107,7E
$GPGGA,121755.5,3542.271199,N,13943.26202,E,5,2,99.9,24.818,M,36.994,M,3.5,7107,73
$GPGGA,121755.6,3542.271149,N,13943.26202,E,5,2,99.9,24.819,M,36.994,M,3.6,7107,7B
$GPGGA,121755.7,3542.271108,N,13943.26202,E,5,2,99.9,24.823,M,36.994,M,3.7,7107,7A
$GPGGA,121755.8,3542.271055,N,13943.26203,E,5,2,99.9,24.818,M,36.994,M,3.8,7107,71
$GPGGA,121755.9,3542.271011,N,13943.26201,E,5,2,99.9,24.84,M,36.994,M,3.9,7107,77
$GPGGA,121756,3542.270975,N,13943.26199,E,5,2,99.9,24.844,M,36.994,M,4,7107,7A
$GPGGA,121756.1,3542.270942,N,13943.26197,E,5,2,99.9,24.836,M,36.994,M,4.1,7107,7A
$GPGGA,121756.2,3542.270896,N,13943.26195,E,5,2,99.9,24.852,M,36.994,M,4.2,7107,73
$GPGGA,121756.3,3542.270848,N,13943.26192,E,5,2,99.9,24.883,M,36.994,M,4.3,7107,78
$GPGGA,121756.4,3542.270795,N,13943.26191,E,5,2,99.9,24.875,M,36.994,M,4.4,7107,77
$GPGGA,121756.5,3542.270762,N,13943.26189,E,5,2,99.9,24.88,M,36.994,M,4.5,7107,7F
$GPGGA,121756.6,3542.270724,N,13943.26187,E,5,2,99.9,24.921,M,36.994,M,4.6,7107,7D
$GPGGA,121756.7,3542.270677,N,13943.26187,E,5,2,99.9,24.92,M,36.994,M,4.7,7107,7D
$GPGGA,121756.8,3542.270632,N,13943.26183,E,5,2,99.9,24.931,M,36.994,M,4.8,7107,7A
$GPGGA,121756.9,3542.270585,N,13943.26181,E,5,2,99.9,24.941,M,36.994,M,4.9,7107,7A
$GPGGA,121757,3542.270538,N,13943.2618,E,5,2,99.9,24.96,M,36.994,M,5,7107,7F
$GPGGA,121757.1,3542.270497,N,13943.26179,E,5,2,99.9,24.971,M,36.994,M,5.1,7107,79
$GPGGA,121757.2,3542.27046,N,13943.26176,E,5,2,99.9,24.97,M,36.994,M,5.2,7107,7C
$GPGGA,121757.3,3542.270424,N,13943.26176,E,5,2,99.9,25.005,M,36.994,M,5.3,7107,72
$GPGGA,121757.4,3542.270367,N,13943.26174,E,5,2,99.9,25.025,M,36.994,M,5.4,7107,7A
