$GPGGA,065836.10,3542.292881090,N,13943.287998247,E,1,08,4.16,22.859,M,36.995,M,,*65,35.7048813515,139.72146663745
$GPGGA,065836.20,3542.292875090,N,13943.287998247,E,1,08,4.16,22.860,M,36.995,M,,*67,35.7048812515,139.72146663745
$GPGGA,065836.30,3542.292875090,N,13943.287980247,E,1,08,4.16,22.890,M,36.995,M,,*60,35.7048812515,139.72146633745
$GPGGA,065836.40,3542.292875090,N,13943.287980247,E,1,08,4.16,22.903,M,36.995,M,,*6C,35.7048812515,139.72146633745
$GPGGA,065836.50,3542.292875090,N,13943.287980247,E,1,08,4.16,22.905,M,36.995,M,,*6B,35.7048812515,139.72146633745
$GPGGA,065836.60,3542.292869090,N,13943.287980247,E,1,08,4.16,22.893,M,36.995,M,,*6B,35.7048811515,139.72146633745
$GPGGA,065836.70,3542.292869090,N,13943.287974247,E,1,08,4.16,22.906,M,36.995,M,,*6C,35.7048811515,139.72146623745
$GPGGA,065836.80,3542.292869090,N,13943.287974247,E,1,08,4.16,22.920,M,36.995,M,,*67,35.7048811515,139.72146623745
$GPGGA,065836.90,3542.292869090,N,13943.287956247,E,1,08,4.16,22.940,M,36.995,M,,*60,35.7048811515,139.72146593745
$GPGGA,065837.00,3542.292869090,N,13943.287962247,E,1,08,4.16,22.937,M,36.995,M,,*6F,35.7048811515,139.72146603745
$GPGGA,065837.10,3542.292869090,N,13943.287962247,E,1,08,4.16,22.940,M,36.995,M,,*6E,35.7048811515,139.72146603745
$GPGGA,065837.20,3542.292863090,N,13943.287956247,E,1,08,4.16,22.942,M,36.995,M,,*62,35.7048810515,139.72146593745
$GPGGA,065837.30,3542.292869090,N,13943.287950247,E,1,08,4.16,22.948,M,36.995,M,,*65,35.7048811515,139.72146583745
$GPGGA,065837.40,3542.292863090,N,13943.287944247,E,1,08,4.16,22.965,M,36.995,M,,*62,35.7048810515,139.72146573745
$GPGGA,065837.50,3542.292863090,N,13943.287938247,E,1,08,4.16,22.976,M,36.995,M,,*6A,35.7048810515,139.72146563745
$GPGGA,065837.60,3542.292863090,N,13943.287938247,E,1,08,4.16,22.975,M,36.995,M,,*6A,35.7048810515,139.72146563745
$GPGGA,065837.70,3542.292863090,N,13943.287932247,E,1,08,4.16,22.986,M,36.995,M,,*6D,35.7048810515,139.72146553745
$GPGGA,065837.80,3542.292863090,N,13943.287926247,E,1,08,4.16,22.996,M,36.995,M,,*66,35.7048810515,139.72146543745
$GPGGA,065837.90,3542.292863090,N,13943.287920247,E,1,08,4.16,23.007,M,36.995,M,,*61,35.7048810515,139.72146533745
$GPGGA,065838.00,3542.292863090,N,13943.287920247,E,1,08,4.16,23.022,M,36.995,M,,*60,35.7048810515,139.72146533745
$GPGGA,065838.10,3542.292863090,N,13943.287914247,E,1,08,4.16,23.021,M,36.995,M,,*65,35.7048810515,139.72146523745
$GPGGA,065838.20,3542.292857090,N,13943.287914247,E,1,08,4.16,23.015,M,36.995,M,,*66,35.7048809515,139.72146523745
$GPGGA,065838.30,3542.292857090,N,13943.287914247,E,1,08,4.16,23.023,M,36.995,M,,*62,35.7048809515,139.72146523745
$GPGGA,065838.40,3542.292863090,N,13943.287896247,E,1,08,4.15,23.050,M,36.995,M,,*6E,35.7048810515,139.72146493745
$GPGGA,065838.50,3542.292863090,N,13943.287890247,E,1,08,4.15,23.055,M,36.995,M,,*6C,35.7048810515,139.72146483745
$GPGGA,065838.60,3542.292857090,N,13943.287890247,E,1,08,4.15,23.066,M,36.995,M,,*68,35.7048809515,139.72146483745
$GPGGA,065838.70,3542.292863090,N,13943.287884247,E,1,08,4.15,23.074,M,36.995,M,,*68,35.7048810515,139.72146473745
$GPGGA,065838.80,3542.292863090,N,13943.287878247,E,1,08,4.15,23.074,M,36.995,M,,*64,35.7048810515,139.72146463745
$GPGGA,065838.90,3542.292857090,N,13943.287878247,E,1,08,4.15,23.081,M,36.995,M,,*68,35.7048809515,139.72146463745
$GPGGA,065839.00,3542.292863090,N,13943.287872247,E,1,08,4.15,23.087,M,36.995,M,,*6B,35.7048810515,139.72146453745
