$PMSBATV,051742.10,2,2,-0.24151,-0.36113,-26.79584,0.001,0.000,0.000,139.79692,0.000*5B,,,
$GPGGA,051742.20,3542.295756063,N,13943.269272400,E,4,14,0.89,24.835,M,36.997,M,5.2,4107*46
$PMSBATV,051742.20,2,2,-0.23286,-0.36377,-26.79329,-0.000,-0.000,-0.000,139.79692,0.000*7B,,,
$GPGGA,051742.30,3542.295755613,N,13943.269271816,E,4,14,0.89,24.834,M,36.997,M,5.3,4107*4D
$PMSBATV,051742.30,2,2,-0.23585,-0.36830,-26.79307,-0.000,-0.000,0.000,139.79692,0.000*57,,,
$GPGGA,051742.40,3542.295754888,N,13943.269271586,E,4,14,0.89,24.833,M,36.997,M,5.4,4107*43
$PMSBATV,051742.40,2,2,-0.23970,-0.37354,-26.79514,-0.000,-0.000,-0.000,139.79692,0.000*77,,,
$GPGGA,051742.50,3542.295754472,N,13943.269271023,E,4,14,0.89,24.832,M,36.997,M,5.5,4107*41
$PMSBATV,051742.50,2,2,-0.24390,-0.37560,-26.79316,-0.000,-0.000,0.000,139.79692,0.000*5D,,,
$GPGGA,051742.60,3542.295754182,N,13943.269270852,E,4,14,0.89,24.831,M,36.997,M,5.6,4107*47
$PMSBATV,051742.60,2,2,-0.24248,-0.38143,-26.79536,0.000,0.000,0.000,139.79692,0.000*54,,,
$GPGGA,051742.70,3542.295753929,N,13943.269270730,E,4,14,0.89,24.831,M,36.997,M,5.7,4107*42
$PMSBATV,051742.70,2,2,-0.23902,-0.36638,-26.79266,0.000,-0.000,0.000,139.79692,0.000*7D,,,
$GPGGA,051742.80,3542.295753500,N,13943.269270093,E,4,14,0.89,24.830,M,36.997,M,5.8,4107*4A
$PMSBATV,051742.80,2,2,-0.24134,-0.36644,-26.79506,0.000,-0.000,-0.000,139.79692,0.000*5F,,,
$GPGGA,051742.90,3542.295752927,N,13943.269269760,E,4,14,0.89,24.830,M,36.997,M,5.9,4107*41
$PMSBATV,051742.90,2,2,-0.25001,-0.36826,-26.79325,0.000,0.000,0.000,139.79692,0.000*55,,,
$GPGGA,051743.00,3542.295752577,N,13943.269269112,E,4,14,0.89,24.829,M,36.997,M,6.0,4107*41
$PMSBATV,051743.00,2,2,-0.25067,-0.36807,-26.78911,-0.000,0.000,0.000,139.79692,0.000*7F,,,
$GPGGA,051743.10,3542.295752482,N,13943.269268706,E,4,14,0.89,24.828,M,36.997,M,6.1,4107*49
$PMSBATV,051743.10,2,2,-0.24337,-0.36791,-26.79417,-0.000,-0.000,0.000,139.79692,0.000*5E,,,
$GPGGA,051743.20,3542.295752000,N,13943.269268493,E,4,14,0.89,24.827,M,36.997,M,6.2,4107*47
$PMSBATV,051743.20,2,2,-0.24448,-0.36435,-26.79902,0.000,-0.000,0.000,139.79692,0.000*7B,,,
$GPGGA,051743.30,3542.295751467,N,13943.269268121,E,4,14,0.89,24.826,M,36.997,M,6.3,4107*4C
$PMSBATV,051743.30,2,2,-0.24481,-0.36366,-26.79754,-0.000,-0.000,0.000,139.79692,0.000*5E,,,
$GPGGA,051743.40,3542.295751084,N,13943.269267771,E,4,14,0.89,24.826,M,36.997,M,6.4,4107*49
$PMSBATV,051743.40,2,2,-0.24814,-0.36608,-26.80411,0.000,0.000,0.000,139.79692,0.000*50,,,
$GPGGA,051743.50,3542.295750557,N,13943.269267491,E,4,14,0.89,24.826,M,36.997,M,6.5,4107*4E
$PMSBATV,051743.50,2,2,-0.24599,-0.36588,-26.80122,-0.001,-0.000,-0.000,139.79692,0.000*7B,,,
$GPGGA,051743.60,3542.295750059,N,13943.269267413,E,4,14,0.89,24.827,M,36.997,M,6.6,4107*4E
$PMSBATV,051743.60,2,2,-0.25080,-0.37512,-26.79363,-0.000,0.000,0.000,139.79692,0.000*76,,,
$GPGGA,051743.70,3542.295749851,N,13943.269266836,E,4,14,0.89,24.827,M,36.997,M,6.7,4107*4C
$PMSBATV,051743.70,2,2,-0.25070,-0.37799,-26.80025,0.000,-0.000,0.000,139.79692,0.000*7E,,,
$GPGGA,051743.80,3542.295749350,N,13943.269266702,E,4,14,0.89,24.826,M,36.997,M,6.8,4107*4F
$PMSBATV,051743.80,2,2,-0.24291,-0.37107,-26.80015,0.000,-0.000,0.000,139.79692,0.000*7F,,,
$GPGGA,051743.90,3542.295749143,N,13943.269266360,E,4,14,0.89,24.826,M,36.997,M,6.9,4107*4F
$PMSBATV,051743.90,2,2,-0.24339,-0.37188,-26.79949,0.000,0.000,0.000,139.79692,0.000*51,,,
$GPGGA,051744.00,3542.295748926,N,13943.269266124,E,4,14,0.89,24.826,M,36.997,M,7.0,4107*41
$PMSBATV,051744.00,2,2,-0.23985,-0.36801,-26.79431,-0.000,-0.000,0.000,139.79692,0.000*5E,,,
$GPGGA,051744.10,3542.295748548,N,13943.269266024,E,4,13,1.02,24.826,M,36.997,M,7.1,4107*41
$PMSBATV,051744.10,2,2,-0.24093,-0.37144,-26.79472,-0.000,0.000,0.000,139.79692,0.000*75,,,
$GPGGA,051744.20,3542.295748076,N,13943.269265722,E,4,13,1.02,24.825,M,36.997,M,7.2,4107*48
$PMSBATV,051744.20,2,2,-0.23692,-0.37685,-26.79820,-0.000,0.000,0.000,139.79692,0.000*77,,,
$GPGGA,051744.30,3542.295747812,N,13943.269265680,E,4,13,1.02,24.824,M,36.997,M,7.3,4107*45
$PMSBATV,051744.30,2,2,-0.22856,-0.37206,-26.79606,-0.000,0.000,0.000,139.79692,0.000*74,,,
$GPGGA,051744.40,3542.295747606,N,13943.269265539,E,4,13,1.02,24.825,M,36.997,M,7.4,4107*4E
$PMSBATV,051744.40,2,2,-0.23175,-0.37403,-26.79549,0.000,0.000,0.000,139.79692,0.000*5C,,,
$GPGGA,051744.50,3542.295747207,N,13943.269265312,E,4,13,1.02,24.824,M,36.997,M,7.5,4107*45
$PMSBATV,051744.50,2,2,-0.23071,-0.36732,-26.80298,0.000,0.000,0.000,139.79692,0.000*55,,,
$GPGGA,051744.60,3542.295746732,N,13943.269264912,E,4,13,1.02,24.824,M,36.997,M,7.6,4107*4C
$PMSBATV,051744.60,2,2,-0.23036,-0.36172,-26.79998,0.000,0.000,-0.000,139.79692,0.000*77,,,
$GPGGA,051744.70,3542.295746588,N,13943.269264798,E,4,13,1.02,24.824,M,36.997,M,7.7,4107*43
$PMSBATV,051744.70,2,2,-0.23587,-0.36647,-26.80032,-0.000,-0.000,-0.000,139.79692,0.000*77,,,
$GPGGA,051744.80,3542.295746093,N,13943.269264504,E,4,13,1.02,24.824,M,36.997,M,7.8,4107*4B
$PMSBATV,051744.80,2,2,-0.23441,-0.37325,-26.80265,-0.000,0.000,-0.000,139.79692,0.000*5E,,,
$GPGGA,051744.90,3542.295745796,N,13943.269264136,E,4,13,1.02,24.823,M,36.997,M,7.9,4107*48
$PMSBATV,051744.90,2,2,-0.22982,-0.37641,-26.79944,0.000,-0.000,-0.000,139.79692,0.000*55,,,
$GPGGA,051745.00,3542.295745642,N,13943.269263899,E,4,13,1.02,24.823,M,36.997,M,8.0,4107*45
$PMSBATV,051745.00,2,2,-0.23242,-0.37450,-26.80323,0.000,-0.000,0.000,139.79692,0.000*79,,,
$GPGGA,051745.10,3542.295745166,N,13943.269263872,E,4,13,1.02,24.823,M,36.997,M,3.1,4107*4A
$PMSBATV,051745.10,2,2,-0.22682,-0.37120,-26.80122,0.000,-0.000,-0.000,139.79692,0.000*5D,,,
$GPGGA,051745.20,3542.295744955,N,13943.269263445,E,4,13,1.02,24.823,M,36.997,M,3.2,4107*4B
$PMSBATV,051745.20,2,2,-0.22530,-0.37629,-26.80427,-0.000,0.000,0.000,139.79692,0.000*77,,,
$GPGGA,051745.30,3542.295744674,N,13943.269263352,E,4,13,1.02,24.823,M,36.997,M,3.3,4107*46
